CLS00104,339,29,9,0.1161093634649573
CLS00709,112,5,2,0.3229296613026909
CLS00924,543,277.666666666667,131.333333333333,0.1938209829714144
CLS01791,144,16.5,42.5,0.7517913638606991
CLS01436,285,242,67,0.1281844650991013
CLS00222,401,36.75,44,0.4233845734358313
CLS00527,81,24,5,0.1053750027204373
CLS00503,109,40.5,38.5,0.3279889109424999
CLS00736,816,102,90,0.4435837287207726
CLS01603,392,270,97,0.1832235265017383
CLS00599,119,36.6666666666667,32.3333333333333,0.4075143410471048
CLS00255,217,5,3,0.3472156882422709
CLS01127,519,167,127,0.3161216653253163
CLS01080,175,60,24,0.1477348548966389
CLS00880,155,8,3,0.2190544030646484
CLS00547,288,85,45,0.257138880733764
CLS00458,254,87,15,0.07525841568367757
CLS01195,225,11,21,1.096081316854953
CLS00124,235,27.5,15.5,0.3661201978757117
CLS00314,413,309,67,0.0926180897228617
CLS00489,448,117,33,0.132092172931065
CLS00963,586,202,115,0.2439476533819605
CLS00027,252,152,29,0.09054907667313318
CLS01699,179,20,22,0.3860856517417393
CLS01118,495,39,46,0.5133401097771397
CLS01448,445,86,63,0.2191375658803184
CLS01390,797,548.166666666667,133.833333333333,0.1075450733992819
CLS00191,227,436.666666666667,117.333333333333,0.1232306119774499
CLS01088,721,123.5,35.5,0.1156451502331652
CLS01694,275,32,54,0.6562746773852388
CLS01116,340,51,27,0.239480754194263
CLS01539,320,539,130,0.09939351197165149
CLS01282,360,44,37,0.3992742429335816
CLS01765,276,17,14,0.3300297859156672
CLS01300,164,7,7,0.4929267330738192
CLS01790,425,59.5,61.5,0.3833375559823155
CLS01426,179,64.5,32.5,0.1541588606117634
CLS01409,212,13.3333333333333,26.6666666666667,0.904958609617988
CLS01410,646,208.5,69.5,0.1369219133015461
CLS00619,417,132.5,55.5,0.2126086709863336
CLS00895,196,45.5,30.5,0.3049289564582655
CLS00968,72,19,37,0.7272108582600867
CLS00556,215,26,13,0.222266827452035
CLS01704,308,67,26,0.1674663390699445
CLS00101,420,172,25,0.05646652490026757
CLS00053,416,39,52,0.5055736587938517
CLS01193,355,110,40,0.1592606446156465
CLS01125,209,7,11,0.7012890439796987
CLS01262,266,35,18,0.2694985551333638
CLS00265,121,21.5,50.5,0.7017889654729426
CLS00135,432,41,13,0.1869805355533046
CLS01396,660,85,41,0.2386136962180993
CLS01671,136,8,17,1.118578440776131
CLS00308,156,10,2,0.09809564319042256
CLS01839,429,254.5,96.5,0.2173613259381883
CLS01324,466,61.5,48.5,0.3210120141869502
CLS00565,240,142.5,69.5,0.224120076097088
CLS01367,191,27,25,0.3528553680796828
CLS00436,288,48,15,0.1313402319807731
CLS01846,448,109,35,0.1146846962943508
CLS00464,785,116,16,0.0755269974093405
CLS01570,199,60,65,0.4629750042177405
CLS01481,321,89,29,0.1267062150322872
CLS01850,60,0,5,45.61614159141418
CLS00632,450,129,69,0.2542516986753885
CLS01107,218,24,34,0.6063699468972822
CLS01748,115,7,7,0.2931971001351179
CLS00303,459,168.5,68.5,0.1736167860305049
CLS00772,213,48,17,0.1366876132669435
CLS01326,156,21,9,0.1953313871842756
CLS01302,66,2,0,3.632349630444124e-15
CLS00544,336,86,128,0.4927845495700948
CLS01632,671,164.833333333333,122.166666666667,0.3194535248517311
CLS01752,147,13,16,0.5185083475975515
CLS01191,367,87,40,0.2331389871364729
CLS00689,230,57,9,0.06686335978201789
CLS00908,125,23,9,0.1376681108141371
CLS00246,196,133,20,0.07156599651505249
CLS00760,306,29,23,0.3223429629334368
CLS00586,229,24,8,0.2016547410139505
CLS00685,254,61,20,0.1457417944499808
CLS00671,314,299.5,83.5,0.1337419870074051
CLS00764,220,54.5,41.5,0.2724071571987354
CLS00532,187,165.833333333333,159.166666666667,0.4103411881459422
CLS00431,243,21,15,0.3246459933163552
CLS01368,262,21,8,0.1326312954162179
CLS00433,161,11,3,0.1003978687477421
CLS01136,268,224.166666666667,65.8333333333333,0.1423932633227153
CLS00737,407,42,15,0.197707216666402
CLS00919,143,71,62,0.3001246018956626
CLS00408,778,304,114,0.2091623489524894
CLS01470,157,18,3,0.115191190244879
CLS00525,259,152.916666666667,105.083333333333,0.238659954550373
CLS00456,416,71,16,0.1004750529986539
CLS01077,247,12,31,0.9773541608540657
CLS01437,298,356,89,0.09046565936413106
CLS01622,240,89,14,0.09826658508578506
CLS00738,184,10,14,0.6098686588793087
CLS01637,308,18,11,0.3191590551721865
CLS00620,207,54,35,0.276613296553782
CLS01321,99,18,11,0.2271450788980542
CLS00838,376,109,47,0.1735280760461914
CLS00996,289,34.5,36.5,0.3179346426710155
CLS00140,301,24.25,18.75,0.3406442861267857
CLS01753,99,13,14,0.342874761599975
CLS00449,121,6,0,0
CLS01358,168,267.833333333333,126.166666666667,0.1749341120861651
CLS00920,421,307,63,0.09132994890597419
CLS00800,404,199,42,0.07701839016928401
CLS00045,164,31.5,27.5,0.3084504730919811
CLS01332,182,55,27,0.2023492151976189
CLS01795,588,136,54,0.1856402324906631
CLS00580,194,60.5,34.5,0.2028584020983984
CLS00065,159,8,3,0.1506197849097629
CLS01292,409,88,76,0.4322225670353469
CLS01655,94,38,13,0.1838014799454535
CLS01331,169,42.5,28.5,0.3102787952602657
CLS00445,100,2,18,3.16583463709622
CLS01610,506,227,86,0.1547527827398754
CLS00693,447,56,34,0.2530734261345795
CLS00354,108,77.5,48.5,0.1543283777246294
CLS01628,323,100.666666666667,56.3333333333333,0.2343681058138657
CLS00577,271,179,61,0.1682014655597873
CLS00215,193,41.5,61.5,0.5858195476807159
CLS01203,257,142,31,0.08167493281696794
CLS01776,313,137,45,0.159061109275602
CLS01442,323,172,19,0.04236532569586287
CLS00233,132,14,3,0.103491364513014
CLS00047,264,16,7,0.1939450605932979
CLS01471,121,24,9,0.1656043743972747
CLS01702,246,54.5,38.5,0.2825083485214352
CLS01102,119,18,26,0.6612159755575394
CLS01274,414,51,31,0.3314759008202879
CLS00826,491,235,54,0.09932174629111895
CLS00113,77,18,6,0.1954739264666784
CLS01206,316,73.5,26.5,0.1803801625166437
CLS00623,322,94,9,0.04715911245236717
CLS00481,200,11,6,0.4634823243926967
CLS01450,1134,858.916666666667,902.083333333333,0.2556460686922229
CLS01438,214,254.833333333333,110.166666666667,0.1427630317511593
CLS01503,368,153.5,53.5,0.1869573678758069
CLS00159,319,67,10,0.07801798497925334
CLS00664,131,32,15,0.2036202973019554
CLS00676,281,81,24,0.1257644696053875
CLS00163,314,188.083333333333,175.916666666667,0.3740860831775435
CLS00288,102,3,9,0.7742878285864702
CLS00522,99,9,5,0.2456415605250444
CLS01682,338,33,27,0.357019556730069
CLS01181,344,29,19,0.2621468865221381
CLS00768,352,112,41,0.1398378259096555
CLS00523,973,293,75,0.140123839987333
CLS01036,72,3,2,0.2096791570447916
CLS01504,175,73,19,0.1149174766110387
CLS00450,555,74,21,0.1344768411884885
CLS00726,232,121.5,47.5,0.1488568509524625
CLS01498,117,31.5,11.5,0.1721732174682432
CLS00550,298,65,51,0.35440184366789
CLS00893,230,23,34,0.5968567137025164
CLS00330,148,13,7,0.2131588739616576
CLS01287,577,93.3333333333333,50.6666666666667,0.1977266962792113
CLS00273,127,1,1,0.3623907463509062
CLS01408,740,205,44,0.1045900484096013
CLS01588,417,175.5,70.5,0.1735852081335707
CLS01308,444,135,41,0.1594378430176746
CLS00683,289,45.5,23.5,0.2039140223855411
CLS01715,213,33,13,0.1980955098710186
CLS01823,48,0,3,6663.095111308598
CLS00479,138,21.1666666666667,60.8333333333333,0.9214619308173273
CLS00419,440,99.6666666666667,112.333333333333,0.4611665383548072
CLS00739,190,13,23,0.8273755378020199
CLS01645,290,156.5,130.5,0.1869883566893831
CLS00138,595,91.5,57.5,0.263628441318938
CLS00572,410,129,62,0.1824084044913702
CLS00540,471,118.666666666667,71.3333333333333,0.1683711615423916
CLS01739,335,27,7,0.1284238264726484
CLS00032,150,8,7,0.2905672867369142
CLS01706,420,95,41,0.2080641650059185
CLS00160,307,71,5,0.03409103994808612
CLS00298,199,74.625,103.125,0.4904933118029952
CLS00970,436,30,28,0.4900877230101251
CLS00271,72,2,2,0.2703695134113172
CLS00521,97,15,7,0.2387199186366063
CLS00898,243,29,25,0.3329824886019842
CLS01290,209,50.5,21.5,0.1951329282269527
CLS00552,128,29,3,0.05650682009754899
CLS00718,399,105.5,68.5,0.2188964980140602
CLS01293,388,108,23,0.1028754176591207
CLS01301,238,10,6,0.2427705144238114
CLS01799,567,201,58,0.1280282082588992
CLS00037,211,20,19,0.3012306777145587
CLS00276,88,19,9,0.115252899985479
CLS01755,370,35,16,0.2268176156050885
CLS01200,884,505.5,125.5,0.1178021906567114
CLS00069,378,16,17,0.3498004459300467
CLS01211,217,25,4,0.09787841502307751
CLS00071,371,47,22,0.1629745265876651
CLS00829,375,63.5,53.5,0.3467418507497041
CLS01480,484,143,104,0.3231098483292743
CLS01264,176,27,22,0.3263430694359565
CLS01205,393,214,32,0.08955227814975779
CLS01353,296,28,18,0.378568858129167
CLS01214,302,65,12,0.07257549539476599
CLS01255,275,66.1666666666667,47.8333333333333,0.2898434375272074
CLS01269,194,20,15,0.313318667309691
CLS01172,122,7,5,0.3014211062241445
CLS01630,100,8,1,0.06410152303174639
CLS00864,195,15,5,0.1588773156107545
CLS00430,306,48,25,0.2370576058052915
CLS00769,318,81.5,17.5,0.08806074955272276
CLS01829,266,57,52,0.3505466697296096
CLS00225,197,103,21,0.1103098044869891
CLS01124,173,7,1,0.1057261284106078
CLS01824,752,105,41,0.2404662252822334
CLS00605,291,67.6666666666667,49.3333333333333,0.299877300203521
